timestamp,transaction_id,client_id,dish_category,dish_name,price,cost,quantity,profit,promo_applied,predicted_profit_margin
2026-02-02 14:25:06.820031,T10253,C-2562,snack,Суп-пюре,289,109.82,1,179.18,0,0.62
2026-02-02 13:59:06.820031,T10254,C-5374,bakery,Печенье,80,24.0,1,56.0,1,0.7
2026-02-02 16:00:06.820031,T10255,C-2936,dessert,Макарон,367,128.45,1,238.55,1,0.65
2026-02-02 12:32:06.820031,T10256,C-5833,tea,Черный чай,198,59.4,1,138.6,0,0.7
2026-02-02 11:08:06.820031,T10257,,sandwich,Вегетарианский сэндвич,289,115.6,1,173.4,1,0.6
2026-02-02 13:30:06.820031,T10258,,snack,Суп-пюре,317,120.46,2,393.08000000000004,0,0.6200000000000001
2026-02-02 14:50:06.820031,T10259,,coffee,Капучино,315,94.5,1,220.5,0,0.7
2026-02-02 09:53:06.820031,T10260,C-3695,beverage,Айс-кофе,184,60.72,1,123.28,0,0.67
2026-02-02 12:43:06.820031,T10261,C-9361,bakery,Бейгл,171,51.3,1,119.7,0,0.7000000000000001
2026-02-02 12:32:06.820031,T10262,C-6049,sandwich,Куриный сэндвич,366,146.4,1,219.6,1,0.6
2026-02-02 17:47:06.820031,T10263,C-2044,bakery,Булочка с корицей,154,46.2,1,107.8,0,0.7
2026-02-02 18:04:06.820031,T10264,C-3218,sandwich,Сэндвич с лососем,258,103.2,1,154.8,1,0.6000000000000001
2026-02-02 18:28:06.820031,T10265,C-9835,snack,Суп-пюре,276,104.88,1,171.12,0,0.62
2026-02-02 12:11:06.820031,T10266,,beverage,Смузи,170,56.1,1,113.9,0,0.67
2026-02-02 16:19:06.820031,T10267,C-7214,sandwich,Клаб-сэндвич,422,168.8,1,253.2,1,0.6
2026-02-02 12:17:06.820031,T10268,C-7868,bakery,Булочка с корицей,172,51.6,1,120.4,0,0.7000000000000001
2026-02-02 17:01:06.820031,T10269,C-8314,bakery,Булочка с корицей,106,31.8,1,74.2,0,0.7000000000000001
2026-02-02 17:15:06.820031,T10270,C-4559,tea,Зеленый чай,105,31.5,1,73.5,1,0.7
2026-02-02 19:14:06.820031,T10271,C-6253,snack,Суп-пюре,327,124.26,1,202.74,1,0.62
2026-02-02 10:42:06.820031,T10272,C-3869,beverage,Мохито безалкогольный,148,48.84,1,99.16,1,0.6699999999999999
2026-02-02 09:22:06.820031,T10273,C-7821,tea,Фруктовый чай,185,55.5,1,129.5,1,0.7
2026-02-02 12:48:06.820031,T10274,C-3365,beverage,Мохито безалкогольный,180,59.4,1,120.6,0,0.6699999999999999
2026-02-02 13:26:06.820031,T10275,C-4331,beverage,Айс-кофе,187,61.71,1,125.28999999999999,0,0.6699999999999999
2026-02-02 18:54:06.820031,T10276,,dessert,Тирамису,223,78.05,1,144.95,1,0.6499999999999999
2026-02-02 15:38:06.820031,T10277,,coffee,Флэт Уайт,199,59.7,1,139.3,0,0.7000000000000001
2026-02-02 11:13:06.820031,T10278,,snack,Суп-пюре,265,100.7,1,164.3,0,0.62
2026-02-02 18:07:06.820031,T10279,C-4350,tea,Фруктовый чай,196,58.8,1,137.2,0,0.7
2026-02-02 13:49:06.820031,T10280,C-6053,dessert,Брауни,297,103.95,1,193.05,1,0.65
2026-02-02 17:29:06.820031,T10281,C-4328,coffee,Американо,301,90.3,1,210.7,1,0.7
2026-02-02 09:55:06.820031,T10282,C-7841,bakery,Печенье,174,52.2,1,121.8,1,0.7
2026-02-02 12:24:06.820031,T10283,C-6530,beverage,Айс-кофе,151,49.83,1,101.17,0,0.67
2026-02-02 13:46:06.820031,T10284,C-6770,tea,Чай с мятой,194,58.2,1,135.8,1,0.7000000000000001
2026-02-02 13:11:06.820031,T10285,C-2217,beverage,Лимонад,202,66.66,3,406.02,0,0.67
2026-02-02 12:53:06.820031,T10286,C-4583,tea,Фруктовый чай,129,38.7,1,90.3,1,0.7
2026-02-02 14:42:06.820031,T10287,C-9719,beverage,Какао,181,59.73,1,121.27000000000001,1,0.67
2026-02-02 08:46:06.820031,T10288,C-8054,dessert,Медовик,337,117.95,3,657.1500000000001,0,0.65
2026-02-02 10:58:06.820031,T10289,C-9625,coffee,Американо,315,94.5,1,220.5,0,0.7
2026-02-02 11:25:06.820031,T10290,C-4984,coffee,Флэт Уайт,276,82.8,3,579.5999999999999,1,0.7
2026-02-02 15:54:06.820031,T10291,C-1519,coffee,Капучино,348,104.4,3,730.8,1,0.7
2026-02-02 12:30:06.820031,T10292,C-9189,coffee,Мокко,344,103.2,1,240.8,1,0.7000000000000001
2026-02-02 16:36:06.820031,T10293,,snack,Суп-пюре,204,77.52,2,252.96,1,0.62
2026-02-02 17:56:06.820031,T10294,,beverage,Айс-кофе,180,59.4,1,120.6,0,0.6699999999999999
2026-02-02 13:02:06.820031,T10295,C-3362,bakery,Бейгл,120,36.0,1,84.0,0,0.7
2026-02-02 11:36:06.820031,T10296,C-9856,bakery,Печенье,152,45.6,2,212.8,1,0.7000000000000001
2026-02-02 16:50:06.820031,T10297,,tea,Черный чай,192,57.6,1,134.4,1,0.7000000000000001
2026-02-02 12:53:06.820031,T10298,C-7499,coffee,Мокко,268,80.4,1,187.6,1,0.7
2026-02-02 14:50:06.820031,T10299,C-7150,sandwich,Сэндвич с лососем,375,150.0,1,225.0,1,0.6
2026-02-03 13:24:06.820031,T10300,C-2204,coffee,Капучино,339,101.7,1,237.3,1,0.7000000000000001
2026-02-03 12:50:06.820031,T10301,C-2745,tea,Зеленый чай,119,35.7,1,83.3,1,0.7
2026-02-03 11:23:06.820031,T10302,C-8061,snack,Салат Греческий,249,94.62,1,154.38,1,0.62
2026-02-03 13:06:06.820031,T10303,C-6315,coffee,Мокко,203,60.9,1,142.1,1,0.7
2026-02-03 11:24:06.820031,T10304,C-4977,snack,Суп-пюре,201,76.38,1,124.62,0,0.62
2026-02-03 10:17:06.820031,T10305,C-8121,dessert,Брауни,268,93.8,1,174.2,1,0.6499999999999999
2026-02-03 13:04:06.820031,T10306,,dessert,Макарон,264,92.4,2,343.2,1,0.65
2026-02-03 10:06:06.820031,T10307,C-7224,bakery,Печенье,118,35.4,1,82.6,1,0.7
2026-02-03 12:52:06.820031,T10308,C-6253,snack,Суп-пюре,346,131.48,3,643.5600000000001,1,0.62
2026-02-03 10:25:06.820031,T10309,C-4971,dessert,Брауни,274,95.9,1,178.1,1,0.65
2026-02-03 17:25:06.820031,T10310,C-9939,dessert,Чизкейк,229,80.15,2,297.7,0,0.65
2026-02-03 13:46:06.820031,T10311,,sandwich,Куриный сэндвич,431,172.4,1,258.6,0,0.6000000000000001
2026-02-03 16:26:06.820031,T10312,C-5139,tea,Чай с мятой,163,48.9,1,114.1,0,0.7
2026-02-03 16:04:06.820031,T10313,C-9300,sandwich,Сэндвич с лососем,403,161.2,1,241.8,1,0.6
2026-02-03 16:23:06.820031,T10314,,tea,Зеленый чай,168,50.4,1,117.6,0,0.7
2026-02-03 14:22:06.820031,T10315,C-7547,bakery,Печенье,162,48.6,1,113.4,0,0.7000000000000001
2026-02-03 12:00:06.820031,T10316,,coffee,Раф,247,74.1,1,172.9,1,0.7000000000000001
2026-02-03 13:28:06.820031,T10317,C-9199,dessert,Чизкейк,300,105.0,1,195.0,1,0.65
2026-02-03 08:06:06.820031,T10318,C-3321,dessert,Брауни,306,107.1,2,397.8,1,0.65
2026-02-03 12:13:06.820031,T10319,C-8412,beverage,Айс-кофе,181,59.73,1,121.27000000000001,1,0.67
2026-02-03 09:45:06.820031,T10320,C-3692,coffee,Флэт Уайт,186,55.8,2,260.4,1,0.7
2026-02-03 10:10:06.820031,T10321,C-7636,dessert,Панна котта,343,120.05,1,222.95,1,0.65
2026-02-03 14:27:06.820031,T10322,,sandwich,Сэндвич с лососем,257,102.8,1,154.2,1,0.6
2026-02-03 12:45:06.820031,T10323,,bakery,Круассан,106,31.8,1,74.2,1,0.7000000000000001
2026-02-03 17:34:06.820031,T10324,C-5298,bakery,Бейгл,126,37.8,1,88.2,1,0.7000000000000001
2026-02-03 14:38:06.820031,T10325,C-6766,sandwich,Сэндвич с лососем,406,162.4,1,243.6,0,0.6
2026-02-03 17:45:06.820031,T10326,C-3194,snack,Кесадилья,256,97.28,2,317.44,1,0.62
2026-02-03 11:11:06.820031,T10327,C-3258,dessert,Эклер,377,131.95,1,245.05,1,0.65
2026-02-03 10:40:06.820031,T10328,,beverage,Смузи,208,68.64,2,278.72,1,0.67
2026-02-03 13:08:06.820031,T10329,C-6882,bakery,Круассан,120,36.0,2,168.0,1,0.7
2026-02-03 10:24:06.820031,T10330,C-9056,beverage,Мохито безалкогольный,184,60.72,1,123.28,0,0.67
2026-02-03 12:10:06.820031,T10331,,coffee,Американо,325,97.5,1,227.5,1,0.7
2026-02-03 11:18:06.820031,T10332,,bakery,Бейгл,179,53.7,1,125.3,1,0.7
2026-02-03 09:07:06.820031,T10333,,dessert,Эклер,398,139.3,1,258.7,0,0.65
2026-02-03 09:46:06.820031,T10334,C-5055,sandwich,Вегетарианский сэндвич,389,155.6,1,233.4,0,0.6
2026-02-03 08:16:06.820031,T10335,,dessert,Медовик,222,77.7,1,144.3,0,0.65
2026-02-03 11:47:06.820031,T10336,,beverage,Мохито безалкогольный,208,68.64,1,139.36,1,0.67
2026-02-03 10:13:06.820031,T10337,C-9720,snack,Кесадилья,232,88.16,2,287.68,1,0.62
2026-02-03 10:45:06.820031,T10338,,dessert,Эклер,274,95.9,1,178.1,0,0.65
2026-02-03 15:06:06.820031,T10339,,bakery,Печенье,176,52.8,1,123.2,0,0.7000000000000001
2026-02-03 09:55:06.820031,T10340,C-5055,bakery,Бейгл,111,33.3,1,77.7,1,0.7000000000000001
2026-02-03 13:17:06.820031,T10341,C-2525,tea,Фруктовый чай,153,45.9,1,107.1,1,0.7
2026-02-03 11:59:06.820031,T10342,C-1040,dessert,Медовик,316,110.6,3,616.2,0,0.65
2026-02-03 16:46:06.820031,T10343,C-2037,sandwich,Сэндвич с лососем,412,164.8,1,247.2,1,0.6
2026-02-03 12:13:06.820031,T10344,C-9967,sandwich,Клаб-сэндвич,318,127.2,1,190.8,1,0.6000000000000001
2026-02-03 13:21:06.820031,T10345,C-8529,tea,Зеленый чай,197,59.1,1,137.9,1,0.7000000000000001
2026-02-03 17:28:06.820031,T10346,C-3161,sandwich,Вегетарианский сэндвич,250,100.0,3,450.0,1,0.6
2026-02-03 18:17:06.820031,T10347,C-3711,coffee,Капучино,348,104.4,1,243.6,1,0.7
2026-02-03 11:44:06.820031,T10348,C-2559,snack,Салат Цезарь,239,90.82,1,148.18,1,0.62
2026-02-03 09:37:06.820031,T10349,C-6629,bakery,Круассан,146,43.8,1,102.2,0,0.7000000000000001
2026-02-04 12:08:06.820031,T10350,C-2678,sandwich,Куриный сэндвич,268,107.2,1,160.8,1,0.6000000000000001
2026-02-04 17:08:06.820031,T10351,,sandwich,Клаб-сэндвич,448,179.2,2,537.6,1,0.6
2026-02-04 13:39:06.820031,T10352,,tea,Чай с мятой,121,36.3,1,84.7,0,0.7000000000000001
2026-02-04 14:28:06.820031,T10353,C-3017,snack,Салат Греческий,235,89.3,1,145.7,1,0.62
2026-02-04 12:50:06.820031,T10354,C-5668,bakery,Круассан,111,33.3,1,77.7,0,0.7000000000000001
2026-02-04 14:19:06.820031,T10355,C-7418,bakery,Печенье,146,43.8,1,102.2,0,0.7000000000000001
2026-02-04 16:50:06.820031,T10356,C-2163,bakery,Булочка с корицей,143,42.9,1,100.1,0,0.7
2026-02-04 08:23:06.820031,T10357,,dessert,Макарон,233,81.55,1,151.45,1,0.6499999999999999
2026-02-04 15:48:06.820031,T10358,C-1225,sandwich,Вегетарианский сэндвич,447,178.8,1,268.2,1,0.6
2026-02-04 18:50:06.820031,T10359,,sandwich,Сэндвич с лососем,379,151.6,1,227.4,1,0.6
2026-02-04 12:40:06.820031,T10360,C-6077,beverage,Лимонад,188,62.04,1,125.96000000000001,1,0.67
2026-02-04 10:51:06.820031,T10361,C-2083,bakery,Печенье,148,44.4,1,103.6,0,0.7
2026-02-04 16:54:06.820031,T10362,,bakery,Круассан,87,26.1,1,60.9,1,0.7
2026-02-04 14:19:06.820031,T10363,C-1207,tea,Чай с мятой,194,58.2,1,135.8,0,0.7000000000000001
2026-02-04 10:22:06.820031,T10364,,beverage,Смузи,186,61.38,1,124.62,1,0.67
2026-02-04 16:55:06.820031,T10365,,dessert,Тирамису,387,135.45,2,503.1,1,0.65
2026-02-04 12:33:06.820031,T10366,C-2262,coffee,Эспрессо,248,74.4,1,173.6,1,0.7
2026-02-04 12:31:06.820031,T10367,C-2685,snack,Салат Цезарь,325,123.5,1,201.5,1,0.62
2026-02-04 13:02:06.820031,T10368,C-7274,snack,Суп-пюре,183,69.54,1,113.46,1,0.62
2026-02-04 18:02:06.820031,T10369,C-6272,beverage,Смузи,211,69.63,1,141.37,1,0.67
2026-02-04 15:17:06.820031,T10370,C-1862,snack,Суп-пюре,199,75.62,1,123.38,1,0.62
2026-02-04 13:02:06.820031,T10371,,sandwich,Вегетарианский сэндвич,267,106.8,2,320.4,1,0.6
2026-02-04 13:00:06.820031,T10372,,dessert,Панна котта,251,87.85,1,163.15,0,0.65
2026-02-04 13:37:06.820031,T10373,,sandwich,Клаб-сэндвич,447,178.8,1,268.2,1,0.6
2026-02-04 18:01:06.820031,T10374,,bakery,Круассан,149,44.7,1,104.3,0,0.7
2026-02-04 08:42:06.820031,T10375,C-9680,sandwich,Клаб-сэндвич,438,175.2,1,262.8,1,0.6
2026-02-04 18:09:06.820031,T10376,,tea,Фруктовый чай,135,40.5,1,94.5,0,0.7
2026-02-04 12:47:06.820031,T10377,C-7461,coffee,Капучино,329,98.7,1,230.3,1,0.7000000000000001
2026-02-04 09:42:06.820031,T10378,,bakery,Бейгл,110,33.0,1,77.0,0,0.7
2026-02-04 16:20:06.820031,T10379,,sandwich,Клаб-сэндвич,319,127.6,1,191.4,0,0.6
2026-02-04 13:09:06.820031,T10380,C-2978,coffee,Раф,223,66.9,1,156.1,1,0.7
2026-02-04 16:28:06.820031,T10381,C-3582,dessert,Медовик,318,111.3,1,206.7,0,0.6499999999999999
2026-02-04 17:44:06.820031,T10382,,beverage,Смузи,125,41.25,1,83.75,1,0.67
2026-02-04 11:22:06.820031,T10383,C-3848,sandwich,Куриный сэндвич,381,152.4,1,228.6,0,0.6
2026-02-04 17:35:06.820031,T10384,C-3290,tea,Зеленый чай,170,51.0,1,119.0,1,0.7
2026-02-04 17:14:06.820031,T10385,C-2376,bakery,Булочка с корицей,105,31.5,2,147.0,1,0.7
2026-02-04 18:04:06.820031,T10386,C-3110,coffee,Капучино,197,59.1,1,137.9,0,0.7000000000000001
2026-02-04 17:21:06.820031,T10387,C-8096,coffee,Мокко,191,57.3,2,267.4,0,0.7
2026-02-04 13:24:06.820031,T10388,C-4066,tea,Черный чай,154,46.2,1,107.8,1,0.7
2026-02-04 17:02:06.820031,T10389,C-9173,beverage,Мохито безалкогольный,199,65.67,1,133.32999999999998,0,0.6699999999999999
2026-02-04 13:05:06.820031,T10390,C-9614,dessert,Чизкейк,298,104.3,1,193.7,0,0.6499999999999999
2026-02-04 17:50:06.820031,T10391,C-9921,coffee,Мокко,278,83.4,1,194.6,1,0.7
2026-02-04 18:32:06.820031,T10392,C-4588,dessert,Тирамису,299,104.65,1,194.35,0,0.65
2026-02-04 16:03:06.820031,T10393,,snack,Суп-пюре,300,114.0,1,186.0,0,0.62
2026-02-04 09:42:06.820031,T10394,,bakery,Круассан,114,34.2,1,79.8,0,0.7
2026-02-04 18:36:06.820031,T10395,,snack,Суп-пюре,279,106.02,1,172.98000000000002,1,0.6200000000000001
2026-02-04 13:51:06.820031,T10396,C-6761,tea,Чай с мятой,189,56.7,1,132.3,1,0.7000000000000001
2026-02-04 10:51:06.820031,T10397,C-2478,sandwich,Куриный сэндвич,388,155.2,1,232.8,1,0.6
2026-02-04 11:33:06.820031,T10398,C-3137,sandwich,Вегетарианский сэндвич,250,100.0,1,150.0,0,0.6
2026-02-04 18:54:06.820031,T10399,C-3320,snack,Салат Цезарь,262,99.56,1,162.44,0,0.62
2026-02-05 17:04:06.820031,T10400,C-2655,dessert,Брауни,380,133.0,2,494.0,1,0.65
2026-02-05 10:10:06.820031,T10401,,tea,Черный чай,155,46.5,1,108.5,1,0.7
2026-02-05 19:44:06.820031,T10402,C-3872,beverage,Мохито безалкогольный,220,72.6,1,147.4,1,0.67
2026-02-05 15:08:06.820031,T10403,,bakery,Булочка с корицей,173,51.9,1,121.1,1,0.7
2026-02-05 19:36:06.820031,T10404,,coffee,Раф,227,68.1,1,158.9,1,0.7000000000000001
2026-02-05 13:59:06.820031,T10405,C-6682,sandwich,Вегетарианский сэндвич,286,114.4,1,171.6,1,0.6
2026-02-05 17:05:06.820031,T10406,C-1186,snack,Кесадилья,343,130.34,1,212.66,1,0.62
2026-02-05 15:22:06.820031,T10407,C-8179,dessert,Панна котта,227,79.45,1,147.55,1,0.65
2026-02-05 10:26:06.820031,T10408,C-8855,sandwich,Клаб-сэндвич,346,138.4,1,207.6,1,0.6
2026-02-05 09:54:06.820031,T10409,C-2715,coffee,Капучино,256,76.8,1,179.2,1,0.7
2026-02-05 17:10:06.820031,T10410,,tea,Зеленый чай,109,32.7,1,76.3,1,0.7
2026-02-05 19:57:06.820031,T10411,,sandwich,Клаб-сэндвич,430,172.0,1,258.0,0,0.6
2026-02-05 12:03:06.820031,T10412,C-9849,coffee,Американо,265,79.5,1,185.5,0,0.7
2026-02-05 11:06:06.820031,T10413,,coffee,Латте,281,84.3,1,196.7,1,0.7
2026-02-05 08:05:06.820031,T10414,C-2589,dessert,Тирамису,369,129.15,1,239.85,1,0.65
2026-02-05 14:05:06.820031,T10415,C-9013,sandwich,Вегетарианский сэндвич,279,111.6,1,167.4,1,0.6
2026-02-05 13:11:06.820031,T10416,C-5313,dessert,Макарон,297,103.95,1,193.05,1,0.65
2026-02-05 11:17:06.820031,T10417,C-2584,beverage,Лимонад,127,41.91,1,85.09,0,0.67
2026-02-05 17:26:06.820031,T10418,C-7342,snack,Салат Греческий,330,125.4,1,204.6,0,0.62
2026-02-05 15:59:06.820031,T10419,C-2293,sandwich,Сэндвич с лососем,396,158.4,2,475.2,0,0.6
2026-02-05 15:32:06.820031,T10420,C-3415,beverage,Лимонад,186,61.38,2,249.24,0,0.67
2026-02-05 12:10:06.820031,T10421,C-8133,bakery,Маффин,104,31.2,1,72.8,0,0.7
2026-02-05 14:53:06.820031,T10422,,beverage,Лимонад,153,50.49,1,102.50999999999999,1,0.6699999999999999
2026-02-05 13:35:06.820031,T10423,,dessert,Тирамису,270,94.5,1,175.5,0,0.65
2026-02-05 14:33:06.820031,T10424,C-2641,snack,Салат Цезарь,287,109.06,1,177.94,1,0.62
2026-02-05 09:18:06.820031,T10425,,snack,Кесадилья,317,120.46,2,393.08000000000004,1,0.6200000000000001
2026-02-05 13:38:06.820031,T10426,C-7581,sandwich,Куриный сэндвич,259,103.6,1,155.4,1,0.6
2026-02-05 17:44:06.820031,T10427,,bakery,Печенье,86,25.8,1,60.2,1,0.7000000000000001
2026-02-05 17:19:06.820031,T10428,,dessert,Панна котта,271,94.85,2,352.3,1,0.65
2026-02-05 17:08:06.820031,T10429,,dessert,Брауни,390,136.5,1,253.5,0,0.65
2026-02-05 14:05:06.820031,T10430,,bakery,Бейгл,136,40.8,1,95.2,0,0.7000000000000001
2026-02-05 17:52:06.820031,T10431,C-9303,coffee,Эспрессо,312,93.6,1,218.4,1,0.7000000000000001
2026-02-05 17:56:06.820031,T10432,,beverage,Смузи,123,40.59,1,82.41,0,0.6699999999999999
2026-02-05 11:29:06.820031,T10433,C-8605,coffee,Раф,273,81.9,1,191.1,1,0.7
2026-02-05 18:43:06.820031,T10434,C-3909,coffee,Мокко,242,72.6,1,169.4,1,0.7000000000000001
2026-02-05 13:22:06.820031,T10435,C-5670,bakery,Круассан,113,33.9,1,79.1,1,0.7
2026-02-05 10:36:06.820031,T10436,C-4387,snack,Кесадилья,234,88.92,2,290.15999999999997,0,0.6199999999999999
2026-02-05 13:55:06.820031,T10437,C-3837,snack,Салат Цезарь,182,69.16,1,112.84,1,0.62
2026-02-05 14:19:06.820031,T10438,C-7168,tea,Черный чай,190,57.0,1,133.0,1,0.7
2026-02-05 11:19:06.820031,T10439,C-2676,tea,Зеленый чай,166,49.8,2,232.4,1,0.7000000000000001
2026-02-05 14:53:06.820031,T10440,C-5631,snack,Кесадилья,275,104.5,1,170.5,0,0.62
2026-02-05 13:21:06.820031,T10441,C-5895,dessert,Чизкейк,363,127.05,1,235.95,1,0.65
2026-02-05 16:57:06.820031,T10442,C-3292,coffee,Флэт Уайт,334,100.2,1,233.8,1,0.7000000000000001
2026-02-05 13:18:06.820031,T10443,,dessert,Эклер,307,107.45,1,199.55,0,0.65
2026-02-05 13:12:06.820031,T10444,C-8794,dessert,Панна котта,385,134.75,1,250.25,1,0.65
2026-02-05 11:10:06.820031,T10445,C-2599,snack,Салат Греческий,348,132.24,2,431.52,1,0.62
2026-02-05 11:51:06.820031,T10446,,beverage,Айс-кофе,217,71.61,2,290.78,0,0.6699999999999999
2026-02-05 11:14:06.820031,T10447,,tea,Черный чай,139,41.7,1,97.3,1,0.7
2026-02-05 11:54:06.820031,T10448,C-2166,coffee,Эспрессо,301,90.3,1,210.7,0,0.7
2026-02-05 13:55:06.820031,T10449,C-3470,tea,Чай с мятой,148,44.4,1,103.6,0,0.7
2026-02-06 12:36:06.820031,T10450,,sandwich,Куриный сэндвич,286,114.4,1,171.6,1,0.6
2026-02-06 14:11:06.820031,T10451,C-4430,dessert,Медовик,362,126.7,1,235.3,0,0.65
2026-02-06 13:10:06.820031,T10452,C-8105,sandwich,Сэндвич с лососем,445,178.0,1,267.0,1,0.6
2026-02-06 19:24:06.820031,T10453,,coffee,Капучино,190,57.0,1,133.0,0,0.7
2026-02-06 16:33:06.820031,T10454,C-5076,bakery,Маффин,82,24.6,1,57.4,0,0.7
2026-02-06 12:08:06.820031,T10455,C-2069,coffee,Мокко,279,83.7,1,195.3,1,0.7000000000000001
2026-02-06 18:29:06.820031,T10456,C-3192,tea,Черный чай,166,49.8,1,116.2,0,0.7000000000000001
2026-02-06 13:48:06.820031,T10457,,bakery,Бейгл,101,30.3,2,141.4,1,0.7000000000000001
2026-02-06 11:08:06.820031,T10458,C-3017,bakery,Печенье,173,51.9,1,121.1,0,0.7
2026-02-06 16:24:06.820031,T10459,C-1785,tea,Зеленый чай,132,39.6,1,92.4,0,0.7000000000000001
2026-02-06 08:44:06.820031,T10460,C-5140,coffee,Эспрессо,287,86.1,1,200.9,0,0.7000000000000001
2026-02-06 11:43:06.820031,T10461,C-9524,tea,Черный чай,101,30.3,1,70.7,0,0.7000000000000001
2026-02-06 15:26:06.820031,T10462,C-5631,snack,Салат Цезарь,206,78.28,1,127.72,0,0.62
2026-02-06 13:38:06.820031,T10463,C-4304,bakery,Печенье,179,53.7,1,125.3,0,0.7
2026-02-06 11:02:06.820031,T10464,C-8875,beverage,Айс-кофе,183,60.39,2,245.22,1,0.67
2026-02-06 08:05:06.820031,T10465,C-2475,coffee,Мокко,327,98.1,1,228.9,1,0.7000000000000001
2026-02-06 16:06:06.820031,T10466,,dessert,Брауни,364,127.4,1,236.6,1,0.65
2026-02-06 09:52:06.820031,T10467,C-6123,bakery,Бейгл,85,25.5,2,119.0,0,0.7
2026-02-06 09:48:06.820031,T10468,C-3793,coffee,Американо,183,54.9,2,256.2,1,0.7
2026-02-06 12:39:06.820031,T10469,,dessert,Чизкейк,387,135.45,1,251.55,1,0.65
2026-02-06 12:29:06.820031,T10470,C-7909,dessert,Панна котта,298,104.3,1,193.7,0,0.6499999999999999
2026-02-06 10:08:06.820031,T10471,,tea,Чай с мятой,192,57.6,1,134.4,1,0.7000000000000001
2026-02-06 18:30:06.820031,T10472,C-7221,snack,Кесадилья,325,123.5,1,201.5,0,0.62
2026-02-06 17:56:06.820031,T10473,C-7738,snack,Салат Греческий,213,80.94,1,132.06,1,0.62
2026-02-06 11:20:06.820031,T10474,C-4669,coffee,Флэт Уайт,361,108.3,2,505.4,0,0.7
2026-02-06 13:44:06.820031,T10475,C-5072,tea,Фруктовый чай,179,53.7,1,125.3,1,0.7
2026-02-06 15:24:06.820031,T10476,C-1190,bakery,Маффин,151,45.3,2,211.4,1,0.7000000000000001
2026-02-06 13:31:06.820031,T10477,C-4946,snack,Кесадилья,222,84.36,1,137.64,0,0.6199999999999999
2026-02-06 09:14:06.820031,T10478,,beverage,Лимонад,202,66.66,1,135.34,1,0.67
2026-02-06 17:28:06.820031,T10479,C-9148,coffee,Флэт Уайт,308,92.4,1,215.6,0,0.7
2026-02-06 09:26:06.820031,T10480,,coffee,Мокко,323,96.9,1,226.1,0,0.7
2026-02-06 14:19:06.820031,T10481,C-6584,beverage,Айс-кофе,191,63.03,1,127.97,0,0.67
2026-02-06 17:54:06.820031,T10482,C-8751,sandwich,Вегетарианский сэндвич,334,133.6,1,200.4,0,0.6
2026-02-06 09:48:06.820031,T10483,C-5783,tea,Черный чай,128,38.4,1,89.6,0,0.7
2026-02-06 09:10:06.820031,T10484,,sandwich,Сэндвич с лососем,285,114.0,2,342.0,1,0.6
2026-02-06 14:12:06.820031,T10485,,coffee,Латте,281,84.3,1,196.7,0,0.7
2026-02-06 09:26:06.820031,T10486,C-8381,coffee,Эспрессо,343,102.9,2,480.2,0,0.7
2026-02-06 18:08:06.820031,T10487,C-8091,sandwich,Сэндвич с лососем,251,100.4,1,150.6,0,0.6
2026-02-06 16:58:06.820031,T10488,,bakery,Маффин,168,50.4,1,117.6,1,0.7
2026-02-06 14:38:06.820031,T10489,C-5067,dessert,Брауни,329,115.15,2,427.7,1,0.65
2026-02-06 12:18:06.820031,T10490,C-9393,sandwich,Вегетарианский сэндвич,284,113.6,1,170.4,0,0.6
2026-02-06 13:20:06.820031,T10491,C-4291,tea,Чай с мятой,194,58.2,2,271.6,0,0.7000000000000001
2026-02-06 11:22:06.820031,T10492,C-3913,tea,Черный чай,116,34.8,3,243.60000000000002,0,0.7000000000000001
2026-02-06 16:35:06.820031,T10493,C-7839,sandwich,Вегетарианский сэндвич,399,159.6,1,239.4,0,0.6
2026-02-06 12:00:06.820031,T10494,C-1927,beverage,Смузи,133,43.89,1,89.11,1,0.67
2026-02-06 16:18:06.820031,T10495,C-5835,tea,Чай с мятой,132,39.6,1,92.4,0,0.7000000000000001
2026-02-06 08:52:06.820031,T10496,C-4675,sandwich,Сэндвич с лососем,276,110.4,1,165.6,1,0.6
2026-02-06 16:51:06.820031,T10497,C-7251,tea,Фруктовый чай,136,40.8,1,95.2,1,0.7000000000000001
2026-02-06 16:43:06.820031,T10498,,dessert,Чизкейк,341,119.35,1,221.65,0,0.65
2026-02-06 16:55:06.820031,T10499,,sandwich,Вегетарианский сэндвич,307,122.8,2,368.4,0,0.6
2026-02-07 13:38:06.820031,T10500,C-8353,bakery,Маффин,179,53.7,1,125.3,0,0.7
2026-02-07 09:11:06.820031,T10501,C-5572,tea,Черный чай,165,49.5,1,115.5,1,0.7
2026-02-07 13:16:06.820031,T10502,,coffee,Капучино,265,79.5,1,185.5,1,0.7
2026-02-07 12:03:06.820031,T10503,C-9037,snack,Кесадилья,340,129.2,1,210.8,1,0.62
2026-02-07 15:33:06.820031,T10504,,bakery,Маффин,103,30.9,1,72.1,1,0.7
2026-02-07 13:05:06.820031,T10505,C-6424,dessert,Брауни,256,89.6,2,332.8,1,0.65
2026-02-07 18:39:06.820031,T10506,,beverage,Лимонад,180,59.4,3,361.79999999999995,1,0.6699999999999999
2026-02-07 12:15:06.820031,T10507,C-1653,tea,Черный чай,178,53.4,2,249.2,1,0.7
